,status,totalResults,source,author,title,description,url,urlToImage,publishedAt,content
71,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Apple will handle the lending itself for Apple Pay Later; a wholly-owned subsidiary, Apple Financing LLC, will oversee credit checks and make decisions on loans (Mark Gurman/Bloomberg)","Mark Gurman / Bloomberg:
Apple will handle the lending itself for Apple Pay Later; a wholly-owned subsidiary, Apple Financing LLC, will oversee credit checks and make decisions on loans  —  Apple Inc. will handle the lending itself for a new “buy now, pay lat…",https://www.techmeme.com/220608/p33,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iz.JrUgtY594/v0/1200x869.jpg,2022-06-08T20:40:02Z,"Cybersecurity Dive
In-depth journalism and daily insights into the most impactful news and trends shaping cybersecurity, covering the topics executives need to know: breaches, vulnerability, regulat… [+34 chars]"
72,ok,1902,"{'id': None, 'name': '9to5Mac'}",Michael Potuck,"Apple Arcade games for iPhone, Mac, Apple TV [New: Disney Jigsaw Puzzle]","Apple Arcade launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on Apple Arcade games.
New for 6/10: Disney Jigsaw Puzzle+ is the newest title on Apple Arca…",https://9to5mac.com/2022/06/10/apple-arcade-games/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/06/apple-arcade-games-disney-puzzles.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-06-10T12:30:00Z,"Apple Arcade launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on Apple Arcade games.
New for … [+73721 chars]"
73,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Sources: Apple will use Apple ID data for identity verification and fraud prevention, rely on credit reports and FICO scores for its buy now, pay later service (AnnaMaria Andriotis/Wall Street Journal)","AnnaMaria Andriotis / Wall Street Journal:
Sources: Apple will use Apple ID data for identity verification and fraud prevention, rely on credit reports and FICO scores for its buy now, pay later service  —  Tech giant will approve borrowers and fund loans its…",https://www.techmeme.com/220612/p2,https://images.wsj.net/im-561579/social,2022-06-12T06:01:10Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
74,ok,1902,"{'id': None, 'name': '9to5Mac'}",José Adorno,Here’s what we know about Apple’s plans for the Mac Pro and Pro Display XDR,"Apple’s two-year transition to its own silicon is finally over, except for one product: the Mac Pro. Another one that isn’t part of the Mac silicon transition but users are eager to know where it’s heading next is the Pro Display XDR.
Both of these products w…",https://9to5mac.com/2022/06/26/mac-pro-display-xdr-what-we-know/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2019/12/Mac-Pro-Top-Features-aluminum-housing.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-06-26T13:09:37Z,"Apple’s two-year transition to its own silicon is finally over, except for one product: the Mac Pro. Another one that isn’t part of the Mac silicon transition but users are eager to know where it’s h… [+3295 chars]"
75,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Jon Swartz,: Mark Zuckerberg issues dire economic warning to Meta employees,"Zuckerberg's chilling message to Meta Platforms Inc. employees: The company faces one of the ""worst downturns that we've seen in recent history"" that will necessitate a scaling back in hires and resources.",https://www.marketwatch.com/story/mark-zuckerberg-issues-dire-economic-warning-to-meta-employees-11656781950,https://images.mktw.net/im-569787/social,2022-07-02T17:12:00Z,Mark Zuckerberg has issued a chilling message to Meta Platforms Inc. employees: The company faces one of the worst downturns that weve seen in recent history that will necessitate a scaling back in h… [+2233 chars]
76,ok,1902,"{'id': None, 'name': '9to5Mac'}",Chance Miller,President Biden to award Steve Jobs with posthumous Medal of Freedom,The Biden Administration has announced the recipients of the Presidential Medal of Freedom for this year. Included among the list of 17 recipients is the late Apple CEO and cofounder Steve Jobs. The posthumous Presidential Medal of Freedom will be awarded to …,https://9to5mac.com/2022/07/01/steve-jobs-medal-of-freedom-biden/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/07/steve-jobs-medal-of-freedom.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-07-01T15:09:36Z,"The Biden Administration has announced the recipients of the Presidential Medal of Freedom for this year. Included among the list of 17 recipients is the late Apple CEO and cofounder Steve Jobs. 
Th… [+1566 chars]"
77,ok,1902,"{'id': None, 'name': 'Entrepreneur'}",MarketBeat Staff,3 Robinhood Favs the Street Loves Too,"Given the largely speculative nature of the Robinhood-100 list, it’s not often that fundamentally focused research firms agree with the largely social media-driven retail trader. Yet the Street and Robinhooders...",https://www.entrepreneur.com/article/430439,https://assets.entrepreneur.com/providers/marketbeat/hero-image-marketbeat-430439.jpeg,2022-06-29T08:00:00Z,"Popular trading app Robinhood hasn't fared so well as a public company. Nearly a year ago, the stock debuted on the Nasdaq at $38.00 per share. On Friday, it closed at $8.00.
MarketBeat.com - Market… [+5069 chars]"
78,ok,1902,"{'id': None, 'name': 'MarketWatch'}",James Rogers,: These software companies are unsung winners in the semiconductor industry,"Mention semiconductors and chip giants such as Intel Corp., Advanced Micro Devices Inc. and NVIDIA Corp. spring to mind, but there are other, less high-profile companies, operating in the space that deserve attention.",https://www.marketwatch.com/story/these-software-companies-are-unsung-winners-in-the-semiconductor-industry-11655837237,https://images.mktw.net/im-530010/social,2022-06-21T18:47:00Z,"Mention semiconductors and chip giants such as Intel Corp., Advanced Micro Devices Inc. and NVIDIA Corp. spring to mind, but there are other, less high-profile companies, operating in the space that … [+3828 chars]"
79,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Therese Poletti,MarketWatch First Take: Pinterest’s new CEO faces rough road in getting users to buy instead of just pinning,"Pinterest Inc.'s incoming Chief Executive Bill Ready will face some major challenges at his new gig, in which he is clearly being tasked with remolding the scrapbooking/pinning site into more of an e-commerce player.",https://www.marketwatch.com/story/pinterests-new-ceo-faces-rough-road-in-getting-users-to-buy-instead-of-just-pinning-11656460645,https://images.mktw.net/im-573435/social,2022-06-28T23:57:00Z,"Pinterest Inc.s incoming new chief executive Bill Ready will face some major challenges in his new gig, in which he is clearly being tasked with remolding the scrapbooking/pinning site into more of a… [+3091 chars]"
80,ok,1902,"{'id': None, 'name': 'Hindustan Times'}",Bloomberg,Jeff Bezos and Ambani set to battle over $7.7 billion cricket rights - Hindustan Times,Jeff Bezos and Ambani set to battle over $7.7 billion cricket rights  Hindustan TimesView Full coverage on Google News,https://www.hindustantimes.com/business/jeff-bezos-and-ambani-set-to-battle-over-7-7-billion-cricket-rights-101654836565167.html,https://images.hindustantimes.com/img/2022/06/10/1600x900/Untitled_design_(31)_1654836906556_1654836920676.jpg,2022-06-10T04:56:54Z,"Jeff Bezos and Mukesh Ambani, two of the worlds richest men, are set for another clash. This time the fight is over media rights to the Super Bowl of cricket, one of the worlds fastest-growing sporti… [+6477 chars]"
81,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Sources: rugged Apple Watch planned for 2022 will have a larger, ~2"" shatter-resistant screen, non-aluminum metal case, workout tracking improvements, and more (Mark Gurman/Bloomberg)","Mark Gurman / Bloomberg:
Sources: rugged Apple Watch planned for 2022 will have a larger, ~2"" shatter-resistant screen, non-aluminum metal case, workout tracking improvements, and more  —  Apple Inc. plans its largest smartwatch display to date, a bigger batt…",https://www.techmeme.com/220706/p21,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iKBaGEgCwegA/v1/1200x806.jpg,2022-07-06T20:45:01Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
82,ok,1902,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Apple Inc workers in Maryland, US vote to join a union",Workers in Maryland become the first retail employees of Apple Inc to unionize in the United States.,https://www.aljazeera.com/news/2022/6/19/apple-inc-workers-in-maryland-us-vote-to-join-a-union,https://www.aljazeera.com/wp-content/uploads/2022/06/2022-06-13T120132Z_37494801_RC2ZQU9GUK61_RTRMADP_3_RUNE-LABS-APPLE.jpg?resize=1200%2C630,2022-06-19T04:40:26Z,"Apple Inc workers in the city of Maryland in the United States have voted to join a union, becoming the first retail employees of the tech giant to unionize in the country.
More than 100 workers in … [+1595 chars]"
83,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Gene Levoff, a former lawyer at Apple, pleads guilty to insider trading; he allegedly traded ahead of quarterly earnings from 2011 to 2016 and was fired in 2018 (Jonathan Stempel/Reuters)","Jonathan Stempel / Reuters:
Gene Levoff, a former lawyer at Apple, pleads guilty to insider trading; he allegedly traded ahead of quarterly earnings from 2011 to 2016 and was fired in 2018  —  The former top corporate lawyer at Apple Inc (AAPL.O) pleaded guil…",https://www.techmeme.com/220630/p38,https://www.reuters.com/resizer/YSm0VSyPO4XyzjscDeEUM-KQoBU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/X7UDHCYNRVLM7JQ33ATLIA3VDA.jpg,2022-06-30T21:45:02Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
84,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Joy Wiltermuth,In One Chart: How big is the stock-market selloff? The S&P 500 erased $9.3 trillion from its market cap,"The 'wealth destruction we've seen has been absolutely massive,' according to Bespoke Investment Group.",https://www.marketwatch.com/story/how-big-is-the-stock-market-selloff-the-s-p-500-erased-9-3-trillion-from-its-market-cap-11655153227,https://images.mktw.net/im-553740/social,2022-06-13T20:47:00Z,"Stocks, bonds and everything in between have been hard-hit this year as fears about high inflation have morphed into concerns about a potential U.S. recession.But what does the sharp rout in stocks m… [+1909 chars]"
85,ok,1902,"{'id': None, 'name': 'Entrepreneur'}",Mangeet Kaur Bouns,Goldman Sachs: These 3 Stocks Could Gain More Than 20% by Next Summer,"The stock market seems on track to post its worst first half in decades. And the volatility is not expected to subside anytime soon. Despite the market fluctuations, Goldman Sachs...",https://www.entrepreneur.com/article/430411,https://assets.entrepreneur.com/providers/stocknews/hero-image-stocknews-430411.jpeg,2022-06-28T15:24:46Z,"The stock market seems on track to post its worst first half in decades. And the volatility is not expected to subside anytime soon. Despite the market fluctuations, Goldman Sachs analysts expect fun… [+7994 chars]"
86,ok,1902,"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Andrew Orr),"Simply Mac bankruptcy: Who to call, what happened, and why","On June 9, Apple authorized retail and service provider Simply Mac abruptly closed, citing difficulties from the COVID-19 pandemic. Here's what happened, what's next, and how service customers affected by the sudden shutdown can get help.Simply Mac logoBased …",https://appleinsider.com/articles/22/07/06/simply-mac-bankruptcy-who-to-call-what-happened-and-why,https://photos5.appleinsider.com/gallery/49318-96336-Simply_Mac_logo-xl.jpg,2022-07-06T15:20:03Z,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+4170 chars]
87,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Sources: Apple is working on a 15"" MacBook Air for 2023, a 12"" laptop for the end of 2023 or early 2024, and MacBook Pros with M2 Pro or Max for the end of 2022 (Mark Gurman/Bloomberg)","Mark Gurman / Bloomberg:
Sources: Apple is working on a 15"" MacBook Air for 2023, a 12"" laptop for the end of 2023 or early 2024, and MacBook Pros with M2 Pro or Max for the end of 2022  —  Apple Inc. plans to expand the lineup of laptops using its new, speed…",https://www.techmeme.com/220609/p31,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iVZM_FsQXsGE/v1/1200x800.jpg,2022-06-09T16:32:01Z,"Cybersecurity Dive
In-depth journalism and daily insights into the most impactful news and trends shaping cybersecurity, covering the topics executives need to know: breaches, vulnerability, regulat… [+34 chars]"
88,ok,1902,"{'id': None, 'name': 'iMore'}",Joe Wituschek,"Apple Watch 'Extreme Sports' edition to feature larger display, battery","What you need to know


Apple is planning to release a rugged edition of the Apple Watch this year.
The new edition will feature a larger display, bigger battery, and metal casing.
The screen size will increase by seven percent and feature a resolution of 410…",https://www.imore.com/apple-watch-series-8-extreme-sports-edition-details-revealed,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2022/05/apple-watch-series-8-render.jpg,2022-07-06T22:37:11Z,"The details of the rumored rugged version of the Apple Watch keep on coming.
According to Bloomberg's Mark Gurman, Apple is planning to launch an ""extreme sports"" edition of the Apple Watch Series 8… [+2075 chars]"
89,ok,1902,"{'id': None, 'name': 'The Guardian'}",Guy Lodge,Streaming: the best films about the porn industry,"Complex, candid porn drama Pleasure and pitch-black sex-business satire Red Rocket follow in the writhing wake of Boogie Nights et alPornography is a tricky subject for mainstream or even respectable arthouse cinema, forcing film-makers to walk a fine line: v…",https://amp.theguardian.com/film/2022/jun/18/streaming-pornography-in-film-cinema-pleasure-red-rocket,https://i.guim.co.uk/img/media/f6ef1b9e72e7a7373b4b1455853452cc1d489a1d/485_0_5831_3500/master/5831.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=46a4e79f1b4e45d6dcf72caedda30d05,2022-06-18T07:00:12Z,"Pornography is a tricky subject for mainstream or even respectable arthouse cinema, forcing film-makers to walk a fine line: veil or sanitise the subject too much and you lose any sense of authentici… [+5726 chars]"
90,ok,1902,"{'id': None, 'name': 'The Guardian'}",Simon Wardell,Cha Cha Real Smooth to House of Gucci: the seven best films to watch on TV this week,"A witty romantic comedy that will win you over, plus Lady Gaga powers Ridley Scott’s camp melodrama about the Italian fashion family Continue reading...",https://amp.theguardian.com/tv-and-radio/2022/jun/10/cha-cha-real-smooth-to-house-of-gucci-the-seven-best-films-to-watch-on-tv-this-week,https://i.guim.co.uk/img/media/de0fa706a977124988fd3c76d9adcfe3684ad783/0_0_5000_3000/master/5000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=3634d1cb182d7dc10871412afa5418be,2022-06-10T08:00:16Z,"Pick of the week
Cha Cha Real Smooth
Cooper Raiff and Dakota Johnson in Cha Cha Real Smooth. Photograph: AP
In his insidiously lovely romantic comedy-drama, writer-director-actor Cooper Raiff expl… [+4651 chars]"
91,ok,1902,"{'id': None, 'name': 'Puredarwin.org'}",,PureDarwin,Moving the Darwin community in the right direction!,http://www.puredarwin.org/,,2022-07-01T06:47:11Z,Darwin is the open source operating system from Apple that forms the base for macOS. PureDarwin is a community project that aims to make Darwin more usable (some people think of it as the informal su… [+5626 chars]
92,ok,1902,"{'id': None, 'name': 'MacRumors'}",Joe Rossignol,Apple Reseller 'Simply Mac' Apparently Shuts Down,"Apple reseller and service provider Simply Mac is apparently shutting down effective immediately after nearly sixteen years of business.





In a letter to employees today, obtained by MacRumors from multiple sources, Simply Mac CEO Rein Voigt said the compa…",https://www.macrumors.com/2022/06/09/apple-reseller-simply-mac-apparently-shuts-down/,https://images.macrumors.com/t/nIbIEfGdfeRc5Nkyb13Sj8i97r0=/1600x/article-new/2022/06/Simply-Mac-store.jpeg,2022-06-09T13:47:46Z,"Apple reseller and service provider Simply Mac is apparently shutting down effective immediately after nearly sixteen years of business.
In a letter to employees today, obtained by MacRumors from mu… [+1596 chars]"
93,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Jon Swartz,: Hearing on data-privacy bill reveals contours of latest best hope for tech regulation,"National data-privacy legislation quickly gaining support on Capitol Hill and in Silicon Valley had its day in a House hearing Tuesday, paving the way for a possible vote this summer and the first significant tech regulation in more than two decades.",https://www.marketwatch.com/story/hearing-on-data-privacy-bill-reveals-contours-of-latest-best-hope-for-tech-regulation-11655221649,https://images.mktw.net/im-401917/social,2022-06-14T15:47:00Z,"National data-privacy legislation quickly gaining support on Capitol Hill and in Silicon Valley had its day in a House hearing Tuesday, paving the way for a possible vote this summer and the first si… [+2813 chars]"
94,ok,1902,"{'id': None, 'name': 'iMore'}",Stephen Warwick,Apple CarPlay could completely change how you buy gas,"One Gasoline firm is already on board...

What you need to know


A new feature coming to CarPlay could completely change how you buy gas.
Apple is planning to let developers offer support for preauthorizing fuel purchases from your dashboard. 
It could mean …",https://www.imore.com/apple-carplay-could-completely-change-how-you-buy-gas,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2017/03/manage-apps-carplay-hero.jpg,2022-06-30T13:39:23Z,"A new CarPlay feature coming to iPhone this fall could let you pay for gas from your dashboard and preauthorize purchases before you even arrive at the pump.
Reuters has spotted a feature that passe… [+1569 chars]"
95,ok,1902,"{'id': None, 'name': 'HYPEBEAST'}","info@hypebeast.com (HYPEBEAST), HYPEBEAST",Apple’s Mixed Reality Headset Will Reportedly Feature Its New Flagship M2 Chip,Apple’s rumored mixed reality headset has been shrouded in secrecy for the past few months. Recently Apple analyst Ming-Chi Kuo predicted that the headset would launch sometime in early 2023 and is the most complicated piece of hardware the company has design…,https://hypebeast.com/2022/6/apple-mixed-reality-headset-m2-chip,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F06%2FApples-Mixed-Reality-Headset-Will-Reportedly-Feature-Its-New-Flagship-M2-Chip-tw.jpg?w=960&cbr=1&q=90&fit=max,2022-06-27T19:21:55Z,Apples rumored mixed reality headset has been shrouded in secrecy for the past few months. Recently Apple analyst Ming-Chi Kuo predicted that the headset would launch sometime in early 2023 and is th… [+1098 chars]
96,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Apple's CarPlay update, demoed at WWDC, lets users navigate to a pump and buy gas from its dashboard (Stephen Nellis/Reuters)","Stephen Nellis / Reuters:
Apple's CarPlay update, demoed at WWDC, lets users navigate to a pump and buy gas from its dashboard  —  Apple Inc (AAPL.O) wants you to start buying gas directly from your car dashboard as early as this fall, when the newest version…",https://www.techmeme.com/220630/p24,https://www.reuters.com/resizer/qBxnnsIEK0H3LM0CpPbgxt1opa4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/5GJEOOKKFFKP7BCCVAKHAAYJAM.jpg,2022-06-30T13:40:00Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
97,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Philip van Doorn,Deep Dive: Here’s the best way to play the S&P Dividend Aristocrat stocks,These 10 Dividend Aristocrats delivered excellent performance over the past five years; which will make the list for the next five?,https://www.marketwatch.com/story/heres-the-best-way-to-play-the-s-p-dividend-aristocrat-stocks-11657106983,https://images.mktw.net/im-577259/social,2022-07-06T11:29:00Z,"Stocks with attractive dividend yields have received a lot of coverage this year, because many have held up well when compared with the performance of the broad stock market. Dividends arent a guaran… [+10549 chars]"
98,ok,1902,"{'id': None, 'name': 'Imapenguin.com'}",Michael Doornbos,How fast can a 6502 transfer memory,The amazing Gregorio Naçu posted the article title graphic this week to bring attention to the venerable 6502 processor and poke fun at Apple's M2 chip marketing slides. He's doing probably the most ambitious single-person Commodore 64 project I know of and h…,https://imapenguin.com/how-fast-can-a-6502-transfer-memory/,https://imapenguin.com/content/images/2022/06/20d09557-8311-4239-91ec-6232d07102bd-1.png,2022-06-16T11:24:13Z,The amazing Gregorio Naçu posted the article title graphic this week to bring attention to the venerable 6502 processor and poke fun at Apple's M2 chip marketing slides. He's doing probably the most … [+8601 chars]
99,ok,1902,"{'id': 'bloomberg', 'name': 'Bloomberg'}","Cagan Koc, April Roach",Apple Resolves Dating Apps Payment Dispute With Dutch Regulator,,https://www.bloomberg.com/news/articles/2022-06-11/apple-resolves-dating-apps-payment-dispute-with-dutch-regulator,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i1a3lbn4D.mQ/v0/1200x768.jpg,2022-06-11T10:41:09Z,"Want the lowdown on European markets? In your inbox before the open, every day. 
Sign up here.
The Dutch consumer protection regulator said 
Apple Inc. has changed its unfair conditions and will n… [+150 chars]"
